mol_id,mw,logp,tpsa,hbd,hba,rot_bonds,aromatic_rings,ring_count,n_count,b_count,o_count,s_count,heteroatom_ratio,heavy_atom_count,num_atoms,fraction_csp3,num_amide_bonds,num_bridgehead_atoms,num_spiro_atoms,num_hetero_cycles,num_aromatic_hetero_cycles,num_saturated_rings,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,fp_pc17,fp_pc18,fp_pc19,fp_pc20,fp_pc21,fp_pc22,fp_pc23,fp_pc24,fp_pc25,fp_pc26,fp_pc27,fp_pc28,fp_pc29,fp_pc30,fp_pc31,fp_pc32
S631,260.3,2.594400000000001,53.98,1,4,1,1,4,4,0,0,0,0.2,20,20,0.0,0,0,0,3,0,0,-2.0816616026244352,0.08277562874255473,-0.7487166044482246,0.26282201605683636,-0.37879667752275664,-0.2498380437538475,0.6783674007003422,-1.1794155822898187,1.8899828905372194,0.03517495134790068,-0.4274360240617373,1.3259099763758626,-0.15686825061691614,-0.5039941830011943,0.4025007866642584,-0.35473467959930965,0.30733730625293787,-0.25187973679150966,0.12032502436680956,0.48190282421786623,0.7182566946606157,-0.3414724112185753,0.0161072196905329,0.6736840080136108,-0.225457048274577,0.6232764239562918,-1.0451532254820792,0.866277179232705,0.9325189337125589,0.30763023236245135,0.20789450347257046,0.46878829775591857
S632,261.288,2.0665,66.33999999999999,1,5,1,1,4,5,0,0,0,0.25,20,20,0.0,0,0,0,3,0,0,-2.4608626592680927,0.20200238905876633,-1.2199324177114468,0.15811801568922323,-0.6060200511339957,0.5314809187036662,0.7431540842233548,-0.3638338854172022,0.506367265461556,0.5148864904894325,-1.8371465337879833,1.1573192340606833,0.3303495564791727,-0.19467999790237672,-0.6365593814391132,0.1138607026002451,-0.5939785082595775,-0.14740474747482663,-0.5338849230866319,-0.21923195868666062,0.5384448776078788,0.06318307799157892,-0.22032524520406438,0.4378876334388987,-0.2662524950810079,0.07028717409550314,-0.552085320203711,1.4922299913087957,0.8951117657209716,-0.5996567662042616,0.2660230154253661,0.4247732707206499
S633,301.31300000000005,2.2489,84.25999999999999,2,5,2,2,5,7,0,0,0,0.30434782608695654,23,23,0.0,0,0,0,5,2,0,-1.337930049753296,-0.6034195833396989,-0.8397206488577685,-0.24509876739306785,-0.6117509261434018,1.3882336218154103,-0.4188730859802384,0.9354343790477233,-0.28057794576140405,0.39223264893824694,-0.3752607900816193,-0.20006538985641104,-0.125490582999534,-0.06005257743175745,-0.021332992639704076,0.2805390032093597,0.5206067516393983,-0.5859364281116709,-0.5166206659456707,-0.13677319066991545,-0.28182482085416816,0.721885697383417,-0.3486496961640686,-0.7841137260417178,0.13966679329438575,0.6238713018266624,-1.073217148217612,0.20846620816813954,0.08948175855674922,0.5600136061237836,-0.120758729626225,-0.11297054063087944
S634,351.41300000000007,3.7040000000000024,80.0,2,5,2,2,5,5,0,0,0,0.18518518518518517,27,27,0.0,0,0,0,3,0,0,-2.043918641256085,0.9400798737210236,-0.20333440066056374,0.40683290975802583,0.25776347514836273,-0.20692472629150488,0.47402223682646993,-1.3714332969563885,1.8484966075626406,0.09437381573923487,-1.1394263449847375,1.7479882490294207,-0.02884177862578593,-0.03119587362660431,-0.47906253230228274,-0.3545995933463824,-0.2666208241989093,-0.23657243301064326,-0.34303380180198406,-0.5809099209089059,0.6277679994466031,0.001385620639960325,0.27662462884341454,0.2503923645163063,0.05236297673424626,1.013038841448187,-0.7668939700183569,0.5203476610847874,0.760361249768902,0.11367498234150962,0.1990159344560639,0.850243455206515
S635,353.3890000000001,2.539300000000001,104.71999999999998,2,7,2,2,5,7,0,0,0,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-1.5565752862825355,-0.1731742143583499,-0.32635731805714585,1.7433909951065636,1.1433098523106027,-1.235258682899821,1.312026266923353,-0.27651310852260835,0.054976284028842026,0.4079129707631294,-2.404996904571484,0.16135754479457137,-0.32452844225401956,-0.2355602502230335,0.45708007866371064,-0.058831958870027345,0.8757001405047488,-0.795862893155567,-0.574083133825125,-0.24538011916402008,0.6480768337556922,0.4233788918646499,0.08367441835051623,1.3078745118757888,-0.6082073607709565,0.07546624265638566,-0.18656277236087732,-0.229904409051684,0.4610291142737265,-0.7515619244900692,-0.15397711414350435,0.13585857791592604
S636,353.3890000000001,2.539300000000001,104.71999999999998,2,7,2,2,5,7,0,0,0,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-1.5565752862825355,-0.1731742143583499,-0.32635731805714585,1.7433909951065636,1.1433098523106027,-1.235258682899821,1.312026266923353,-0.27651310852260835,0.054976284028842026,0.4079129707631294,-2.404996904571484,0.16135754479457137,-0.32452844225401956,-0.2355602502230335,0.45708007866371064,-0.058831958870027345,0.8757001405047488,-0.795862893155567,-0.574083133825125,-0.24538011916402008,0.6480768337556922,0.4233788918646499,0.08367441835051623,1.3078745118757888,-0.6082073607709565,0.07546624265638566,-0.18656277236087732,-0.229904409051684,0.4610291142737265,-0.7515619244900692,-0.15397711414350435,0.13585857791592604
S637,467.5810000000002,3.699200000000002,83.21999999999998,2,9,6,2,5,9,0,0,0,0.2571428571428571,35,35,0.23076923076923078,0,0,0,3,0,0,-2.5872280929643394,2.5623618326635738,-0.565633399121329,-0.14157731216031505,-0.18243635580417222,1.5299827808163444,0.13726113757604752,-0.0741302175094112,-1.214142352910263,2.211089951308944,1.3857145922152245,2.1692139288703003,-0.11610199186979828,-0.3901121925227077,-0.0197625156471561,0.04478229945603186,-0.2739617238958215,0.6679114589614957,0.24375873680070392,0.2140362547395167,-0.5890119197167438,0.1299040367019893,-0.05868072051292586,0.06580392961390458,0.5524449760755105,-0.3104080117740872,-0.12700780914274784,0.04168468673097244,-0.48580797575683876,0.13032108602596287,0.11292220301822983,0.5171349867768171
S638,353.38900000000007,2.539300000000001,104.71999999999998,2,7,2,2,5,7,0,0,0,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-1.5565752862825355,-0.1731742143583499,-0.32635731805714585,1.7433909951065636,1.1433098523106027,-1.235258682899821,1.312026266923353,-0.27651310852260835,0.054976284028842026,0.4079129707631294,-2.404996904571484,0.16135754479457137,-0.32452844225401956,-0.2355602502230335,0.45708007866371064,-0.058831958870027345,0.8757001405047488,-0.795862893155567,-0.574083133825125,-0.24538011916402008,0.6480768337556922,0.4233788918646499,0.08367441835051623,1.3078745118757888,-0.6082073607709565,0.07546624265638566,-0.18656277236087732,-0.229904409051684,0.4610291142737265,-0.7515619244900692,-0.15397711414350435,0.13585857791592604
S639,355.3570000000001,2.786100000000001,93.14,2,7,2,2,5,5,0,2,0,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-1.5868509807279891,-0.1897167166584528,-0.27129526069425647,1.7115624035232002,1.0904358165123975,-1.2901519801691093,1.2430591878045816,-0.08034554112697452,-0.07614729274292958,0.37407129388764004,-2.1309585203351458,0.20329102387735865,-0.017403381273940307,0.05988863112356177,0.568512087363543,0.07362316690420016,0.9125802743337103,-0.7396978790620532,-0.4184438223755134,0.001651037767783678,0.17821761955228982,0.1001749518241022,0.09947215284189488,0.6044272595356273,-0.5701449887733656,-0.1394198130237402,0.21711567821794964,-0.4011215316749993,0.20077245730248797,-0.5839114535271757,-0.1640629835436711,-0.6549367980457015
S640,387.49300000000005,3.952300000000002,52.68,2,7,2,2,5,5,0,0,2,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-1.6101408234134884,-0.08503000896030755,-0.2666407383710485,1.6581749628880431,1.101676041844749,-1.312241227898253,1.3007545599756096,-0.04492239563176151,-0.06306828750479088,0.27940022079833177,-2.1436222150575315,-0.0180404304301946,-0.11464810671608255,0.04216883969365183,0.46845513190858523,-0.04393355630211228,0.7754830925482455,-0.4525894211042267,-0.6676175233652667,0.008503397830002743,0.07146806392400419,0.15609772366186597,0.060708117353422276,0.8094926376275403,-0.5330759807202711,-0.32156290786890673,-0.0036022394669449898,-0.3824164090691434,0.4013696493761073,-0.4155894007107613,-0.14478843927965357,-0.7685359607151843
S641,369.3880000000001,2.4250000000000007,124.94999999999999,3,8,2,2,5,7,0,1,0,0.2857142857142857,28,28,0.0,0,0,0,3,0,0,-1.2961618695168462,0.10880144040259254,0.1473600231053157,1.6764757389685012,1.4227132928684967,0.09522823215327969,0.47528747500643087,-0.04651305183975851,-0.11133566862150135,0.03727124767204281,-1.2019865754649834,0.01393430387890654,-0.5533816266375668,0.008415746854091938,0.6922030831290822,0.08658547874818225,1.0939428203827368,-0.45568184447679366,-0.9516526751663295,-0.4164041107869514,1.1527983095734138,0.6903682291426334,0.5116696373417557,0.5439731601804312,-0.5211804307964594,0.8561824966277269,0.004581338349356465,0.16212295434012602,0.4023527089921648,-0.6705007160380418,-0.12212675426703931,0.47092522568873535
S642,371.3790000000001,2.836500000000001,104.71999999999998,2,7,2,2,5,7,0,0,0,0.2857142857142857,28,28,0.0,0,0,0,3,0,0,-1.4184246419061128,0.1590188580643348,0.05453144015692135,1.7555935848620976,1.6659654133048365,0.482305337862291,0.4831174538913565,0.15718963846927947,-0.4266730331438145,-0.45844864855930634,-1.2041888587560798,-0.06934531602832045,-0.49105321522357137,0.19733193801645482,0.8531095001334743,-0.026732619038520103,0.9502544760266746,-0.08263497241971555,-1.0155823361945255,-0.19206821461053195,1.2960300000185752,0.6206312784901652,0.6581312132688204,0.7561178683962834,-0.40663729761874523,0.8886715451414837,-0.12607181952941288,-0.2187623465010281,0.4554107961698012,0.21944722840964648,-0.11570135289676438,0.7422967068009927
S643,355.3570000000001,2.8950000000000014,93.14,2,7,2,2,5,5,0,2,0,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-2.4191041831083977,1.3436628435795905,-0.35826002312414584,-0.5940956413973653,-0.7524867662382431,2.3711334691643295,-0.46680023008056115,-0.20933179812385538,0.5493738900788654,0.7332890718384346,-0.7036682470689201,1.3955930179365512,0.02157947546987981,-0.13303240655713278,-0.04323494872225388,-0.13628610931900997,0.21917970212939206,0.05912861067893265,-0.2032171359631002,0.08768244916265196,0.08319816451602798,-0.1538578014359686,-0.009087363598568626,-0.08430361801919359,-0.29367436997953045,-0.08405823544576163,0.22042854616829233,-0.2575598172688333,0.016642621842892474,-0.108414777406129,0.032522608482297294,-0.22388842262565717
S644,387.49300000000005,4.061200000000002,52.68,2,7,2,2,5,5,0,0,2,0.25925925925925924,27,27,0.0,0,0,0,3,0,0,-2.481872013948866,1.440902022066069,-0.3910758020294459,-0.5838433949340244,-0.7218597674095819,2.2615099328489303,-0.3987971020361929,-0.08680359815722513,0.5476238625371475,0.7239043920723497,-0.8541308743052037,1.1871942493683758,0.1195896388344358,-0.1386365962611224,-0.0017285341695081335,-0.28627071976317786,0.07193988434348664,0.1489804916503218,-0.40646662611376405,0.07883725643591978,-0.11270863541467102,-0.07285421685509921,-0.02419047126705212,0.2967343814377944,-0.3035926821855923,-0.2440829515028367,0.045252389002916255,-0.3040748475252679,0.2561384318658333,0.11342605378753919,-0.06739708172009579,-0.3760881694004354
S645,381.44300000000004,3.458300000000002,76.74,2,7,4,2,5,7,0,0,0,0.2413793103448276,29,29,0.09090909090909091,0,0,0,3,0,0,-1.4586997843103688,0.4781095960792545,-0.536888585220671,2.021698830523392,1.1284085115653313,-1.831328046225241,1.5808315534309545,0.39913610759380846,-0.43956076576340797,0.9563426779574403,-1.780289107662568,0.5108163334814361,-0.3512500822715636,0.269114990347452,0.5935803855192459,0.19909114754010138,1.289618181986656,-0.4688360172298506,-0.6843245862966827,0.16759569709121463,0.08062775992176437,-0.16480591127099187,-0.11288647524797954,0.26937297738487964,-0.0038876457390871477,-0.9095895486490797,0.23930608846680546,-0.31922101281647086,0.23418039203180677,-0.10934695035543136,0.06877973584405336,0.2767310960813454
S646,399.4830000000002,3.2300000000000004,104.72,2,8,3,2,5,7,0,0,1,0.27586206896551724,29,29,0.047619047619047616,0,0,0,3,0,0,-1.1408341524357135,0.27172300310878206,0.08079734467536492,1.8495710781796915,1.4631399301649792,0.014813042153305367,0.5049147548554298,0.17683956816752522,-0.20011770054262404,0.27230753812074066,-0.8899561068783037,0.07973432098338931,-0.702483540902675,0.6065606712180938,0.7281991363331806,0.024283133017011474,0.9138501083562997,-0.6088164013435104,-0.9859279197859384,-0.3766457251789374,1.1202065506216963,0.6630669856209601,0.47030909058949016,0.5148556346165885,-0.49523059513799306,0.5283066957539153,0.0026440084217867615,0.21869271052554673,0.8631852948907613,-0.6016504842011272,0.25003526753764305,0.7762893718414887
S647,439.5270000000002,2.6713000000000013,111.19999999999999,2,9,4,2,5,9,0,0,0,0.2727272727272727,33,33,0.16666666666666666,0,0,0,3,0,0,-1.7060511644144922,0.20063230547347155,-0.4258184945780835,2.0183744661297496,1.7602261709450626,-1.6406168548574174,1.539443076768306,-0.4529460499721384,-1.43971892313888,1.3639970999596205,-0.4635843551294311,0.6192831172053025,-0.12113578446171686,-0.38120108399932906,0.22049602082748748,-0.11537334125928962,0.10895198162520317,-0.6087718329087406,0.18036404376594053,-0.22787627365257357,0.09443192041465943,0.7589105362719412,0.24573624375407943,1.6080278072664829,-0.5282058521472801,0.28246846932419334,-0.4681960555360176,-0.18144736944477438,0.09120430692963252,-1.040335851743317,-0.12185254365769749,-0.01704069589484064
S648,441.4950000000002,3.027000000000001,99.61999999999999,2,9,4,2,5,7,0,2,0,0.2727272727272727,33,33,0.16666666666666666,0,0,0,3,0,0,-2.575280232823925,1.7239201575104113,-0.46973857628762394,-0.30084834255016135,-0.12593330809107314,1.9898397680072222,-0.2032770586055166,-0.41127898451542255,-0.8951055612705133,1.6747191771947185,1.1791801794901597,1.8128286068319668,-0.02918419462418368,-0.3571751155255708,-0.40973776097565623,-0.2272361162869458,-0.5242501812784514,0.30101314334648255,0.503927707594653,0.09164351532729136,-0.43641347696046195,0.1330129514228664,0.11053836828212224,0.2648483409996992,-0.14579254692061705,0.20274675076370685,-0.08023578836055292,-0.1958005750109852,-0.250278516861579,-0.46041882500878745,0.16753114216954226,-0.3063765532181998
S649,473.6310000000002,4.193200000000005,59.160000000000004,2,9,4,2,5,7,0,0,2,0.2727272727272727,33,33,0.16666666666666666,0,0,0,3,0,0,-2.657012302420895,1.8890817635688417,-0.492236000850108,-0.3221299604448369,-0.1171564873675503,1.8526223776088582,-0.11322294653463638,-0.32864597308436183,-0.9585917226156281,1.6428899192457385,0.9759823827745041,1.6090328245720702,0.10557233316635145,-0.36631711084965524,-0.2568427090713226,-0.2528163581225811,-0.7621079957877801,0.4191553869796153,0.4045516290466882,0.1703492607380333,-0.5321128789245723,0.19522593332916155,-0.05263422943531443,0.6294242074987011,-0.15641256607983434,0.1635562083326141,-0.2953890368896624,-0.2610828393847028,-0.1455463388516432,-0.3078690358643614,0.06493616324081816,-0.4148661214737116
S650,465.6050000000002,4.755000000000004,58.50000000000001,2,7,6,2,5,7,0,0,0,0.2,35,35,0.21428571428571427,0,0,0,3,0,0,-2.241469953196383,2.129636272276618,-0.3302281768133116,0.8171332874443495,0.7643333669242731,-1.0770675464038213,1.0749040739884907,-1.12299782258928,-0.1191701058607389,1.487166662005628,1.2079750288197073,2.533388966427963,-0.0735883121041559,0.019569570316081905,-0.4311680971175365,-0.016400526880351665,-0.6529895974983414,0.5419132633517331,0.2651744821709098,-0.20826968140702062,-0.4939605752729004,-0.09751502418263364,0.2213104079478407,-0.3439610404213898,0.9456151517564163,0.514375203299282,-0.7772420368473271,0.5973533900664506,-0.06878020374519542,0.43436733974365155,0.3682606005897441,0.7131860804685921
S651,467.5810000000002,3.590300000000002,83.21999999999998,2,9,6,2,5,9,0,0,0,0.2571428571428571,35,35,0.23076923076923078,0,0,0,3,0,0,-1.6652418411280108,0.7805628485705882,-0.5460074424346603,2.29094082060604,1.705821465593228,-2.1554449735771177,1.9686384551761187,0.05144616142718934,-1.9139307457977783,1.856501216691559,-0.12831949199879766,1.0467809196958509,-0.36555769940658633,-0.30752702962270584,0.49810310404373276,0.2778136699378466,0.62048955036733,-0.00854894604216939,-0.037353205797362385,0.16284524851641263,-0.4121475561248043,0.38026607088748654,0.013809612761194495,0.6898771088950982,0.28181224023787044,-0.49639257584678287,-0.17714757719435764,-0.1502080767983036,-0.3295604808082816,-0.4162271608313894,-0.003688253874614328,0.012677548289032725
S652,466.5930000000002,4.118200000000003,70.85999999999999,2,8,6,2,5,8,0,0,0,0.22857142857142856,35,35,0.2222222222222222,0,0,0,3,0,0,-2.1495028706158807,1.6366463320624252,-0.5205191361149434,1.5163633238330505,1.2625226662438325,-1.8507651069598703,1.7593715560489833,-0.6577696552849223,-0.972802983938109,1.7462647891101526,0.4869962027665964,1.9685696583256034,-0.039671421463308536,-0.06267830431844447,-0.10491532311449937,0.20817459526719623,-0.2735804902281933,0.5200814058867238,-0.29338041309112733,0.1644478055652182,-0.294979367799035,0.15348814179496462,-0.0938034428843168,0.048288741760724396,0.7014694132087782,-0.37103327880016684,-0.5700466161044762,0.9373454996466573,-0.18673052562939194,-0.26083037730234354,0.20618406415206578,0.3914330647887136
S653,483.5800000000002,3.4760000000000018,103.44999999999999,3,10,6,2,5,9,0,1,0,0.2777777777777778,36,36,0.23076923076923078,0,0,0,3,0,0,-1.4048284243623215,1.0625385033315304,-0.07229010127219848,2.2240255644679783,1.9852249061511216,-0.824958058524017,1.1318996632591973,0.2814462181100391,-2.080242698448122,1.4858594936004723,1.0746908371077026,0.8993576787801858,-0.5944108837901336,-0.06355103254558034,0.7332261085091044,0.4232311075560562,0.8387322302453181,0.3316321026366039,-0.41492274713856686,-0.008178743106518588,0.09257391969291695,0.6472554081654701,0.441804831752434,-0.07402424280025943,0.36883917021236756,0.28432367812455833,0.013996533515876153,0.2418192865935065,-0.3882368860898434,-0.3351659523793621,0.028162106001850734,0.3477441960618421
S654,485.5710000000002,3.887500000000002,83.21999999999998,2,9,6,2,5,9,0,0,0,0.2777777777777778,36,36,0.23076923076923078,0,0,0,3,0,0,-1.5270911967515886,1.112755920993273,-0.16511868422059295,2.3031434103615744,2.2284770265874614,-0.43788095281500594,1.139729642144123,0.48514890841907715,-2.395580062970435,0.990139597369123,1.0724885538166062,0.816078058872959,-0.5320824723761381,0.12536515861678255,0.8941325255134964,0.3099130097693539,0.6950438858892557,0.704678974693682,-0.47885240816676283,0.2161571530699008,0.23580561013807852,0.5775184575130018,0.5882664076794988,0.13812046541559275,0.4833823033900817,0.31681272663831517,-0.1166566243628932,-0.13906601424764767,-0.3351787989122069,0.5547819920683262,0.03458750737212571,0.6191156771740993
S655,513.6750000000002,4.281000000000003,83.21999999999998,2,10,7,2,5,9,0,0,1,0.2702702702702703,37,37,0.25925925925925924,0,0,0,3,0,0,-1.2489049825386105,1.124047565549361,-0.06957597218881095,2.3015579996740447,1.9202882418528406,-0.7866276355666835,1.2033218993356651,0.42375453808520647,-2.026146766161234,1.5539869730233484,1.0616043249579499,0.9438778299788415,-0.7965930143540005,0.3990688136143935,0.9901881025431423,0.5054508665234544,0.629826416662416,0.3431404528843381,-0.42895570398633537,0.06296319763432524,0.07474144413624462,0.7883249732396596,0.4667293804777809,-0.06571800616567772,0.3750876272859326,0.10372146235036227,-0.10170118414291757,0.3111462762610125,-0.04523717540058467,-0.3185530127436262,0.2712706872495809,0.518793141672894
S656,519.6570000000004,4.767600000000004,83.21999999999998,2,9,6,2,7,9,0,0,0,0.23076923076923078,39,39,0.3333333333333333,0,0,0,5,0,2,-2.8371928442571575,3.8641943158226626,-0.14986856794758074,-1.4152500226339815,-0.6401689514323752,0.8466934343835737,-0.10243243773443145,0.19641196661953003,-0.8864167190945678,0.6424434463456029,0.08354204962324957,0.7847892205916536,0.09783498946943464,-0.7378041786794634,-0.19752373611708085,0.25446770177746647,0.09846752167422307,0.16498105577228406,0.294621846432292,0.6443789239819463,0.11624336807096164,-0.3175335117719722,-0.7502667700797148,-0.29558284683351777,0.4402349824511478,-0.27005140370748554,0.25453372902135296,0.18387544730200409,-0.515858913699259,0.5769207639813595,-0.07950114289638452,0.8571792283881938
S657,543.6790000000001,5.1177000000000055,83.21999999999998,2,9,7,3,6,9,0,0,0,0.21951219512195122,41,41,0.1875,0,0,0,3,0,0,-1.6351827896969895,3.124227132605335,0.5537158823361491,1.281991226586468,0.9497312163359557,0.29681008645761386,0.463154360735212,-0.7473984162424483,0.14014684946927727,2.1965765364174685,1.2710678114491056,1.8977623016829028,-0.24010230047924924,-0.18428798100295235,0.6065497194721658,-0.04888472009517003,0.48248309911502574,0.8479959792962288,-0.57253943109189,-1.003770401824204,-0.47696767042428856,0.23001561275688304,-0.07409352268207439,-0.12197838346211147,0.7207865275626324,0.06201832118841932,-0.31282676026164313,-0.17420997235170127,-0.18270210978307394,-0.4462031506456562,0.10273374280302375,0.006325498741631158
S658,547.7110000000002,5.547800000000005,83.21999999999998,2,9,6,2,7,9,0,0,0,0.21951219512195122,41,41,0.375,0,0,0,5,0,2,-2.8712171621608285,3.9983616561665825,-0.11390164179129358,-1.471587102770327,-0.6512337029210884,0.7904014680188998,-0.10541328168379649,0.1836061259806706,-0.9150946076349995,0.5962304669898473,0.06987244886222349,0.6904606686904087,0.10311199382415642,-0.7422762845177993,-0.18915620879961725,0.2902704948547673,0.06074968119984661,0.12729701080081518,0.34753835605605127,0.6779968072022929,0.12150877023961909,-0.329685819187328,-0.804868366978856,-0.2958569763257075,0.41402344484232145,-0.20191312303085168,0.24183572394473296,0.20136503888634036,-0.52062800477136,0.5423073451496864,-0.0991053373309759,0.8352826354198304
S659,561.6690000000001,5.2568000000000055,83.21999999999998,2,9,7,3,6,9,0,0,0,0.23809523809523808,42,42,0.1875,0,0,0,3,0,0,-1.8542371389072385,2.959483803176955,0.5009094404632993,0.7145474304786299,1.2443003320362576,0.19722770729560724,0.5737449299317421,-0.8400681413442072,-0.6013051190814084,1.598305899914583,1.6388419999306443,1.9265279253185263,-0.3449601855158189,0.1304867130230145,0.518465906165859,-0.40845313917735604,0.23896139374306977,1.15693547832002,-0.6628231723912681,-0.72178991143737,-0.41737380165629684,0.3534430905494582,0.15320464722236077,0.2135466052698609,0.9502186113447694,0.11435112359290334,-0.414971413546906,-0.38755553896519485,-0.6043539851308104,0.0075123516934381546,-0.14552111116279653,0.33902223655580055
S660,586.748,5.183700000000005,86.45999999999998,2,10,8,3,6,10,0,0,0,0.22727272727272727,44,44,0.23529411764705882,0,0,0,3,0,0,-1.819151718499,2.923145873307213,0.5434024698882531,0.6433589809164187,1.0559187667088816,0.07768607348803358,0.5527801858893784,-0.8497501608557492,-0.5189582206966723,1.9073454681526734,1.6143793492007852,1.9581926295892211,-0.4231654794730038,0.003276968922396928,0.40312396700980996,-0.3314101423122578,0.356424275163409,0.8001790691849916,-0.45374661441229397,-0.804139169930923,-0.45259106574880287,0.4221209782933612,0.12983026556070187,0.06582442003170491,0.8606913231157004,0.04147920071406391,-0.3615394036663513,-0.15129643185478805,-0.5583827228431187,-0.4291151872467437,0.03550745495658483,0.32225199560496903
S661,551.6550000000002,3.240400000000002,101.67999999999999,2,11,6,2,7,9,0,2,0,0.2682926829268293,41,41,0.3333333333333333,0,0,0,5,0,2,-2.7676824064846017,3.626276294991202,-0.0782354614471037,-1.3672932584782627,-0.6648877092823029,0.9257253140122821,-0.14373212371776467,0.20637918329332214,-0.9086405963610318,0.6980538623616251,0.11231450852935079,0.9515156270131611,-0.10577736147520883,-0.6144997845880558,-0.19066432445661569,0.11495094594245926,0.13997557557054344,0.2686252357775864,0.25294297333063087,0.5174618282971415,0.007888679779937565,-0.17680385941532756,-0.7072635205176938,-0.050287046706557426,0.3640039395463699,-0.5745365026772586,0.47041568497564523,0.3341421122120581,-0.5801851493083457,0.8569854169816602,-0.06436934652814111,1.0163123342805669
S662,579.7970000000001,6.813600000000007,83.21999999999998,2,9,10,2,5,9,0,0,0,0.20930232558139536,43,43,0.4117647058823529,0,0,0,3,0,0,-2.596866084973334,2.6032064661673138,-0.5288700273275343,-0.4522262690123862,-0.3232010918663803,1.4396875663123465,0.04418619835035331,0.08414977057130674,-0.8878081318795382,1.79548504656827,0.821347396329797,1.8640071525270006,-0.06705635816841529,-0.4281912183864364,-0.07213866579945365,-0.08836110388707019,0.2331475672617496,0.4519495533799328,-0.14365361531594345,0.20355154821134114,-0.35291835160692364,9.598726150836234e-05,-0.07992325160947969,-0.1906805103994367,0.5387638412273443,-0.5490523980163126,0.20076899755539312,0.08264594639765943,-0.4738608787464197,0.6410263174798149,-0.1657676140516578,0.5893476288611017
S663,603.819,7.1050000000000075,83.21999999999998,2,9,8,2,7,9,0,0,0,0.2,45,45,0.4444444444444444,0,0,0,5,0,2,-2.791056916580587,4.022164488233225,-0.109187390173354,-1.6761643741671972,-0.7616159423928262,0.8388370930431774,-0.30453032487559084,0.3811033968481983,-0.6423460411863177,0.14585526170649307,0.06595752209463407,0.35645997241811994,0.2646598489500773,-0.8660963825495265,-0.5364536890265266,0.02085427352325421,-0.07086053521214802,-0.09095314648269961,0.5293946396035173,0.5866907015953325,-0.04061499708947537,-0.05349334758012969,-0.5930162947859574,-0.2992735971737418,-0.058710358143773456,0.10142412314834198,0.21917060792476845,0.08878382724319006,0.08905293770443254,0.2259498219371306,-0.2811473870218172,0.18541473492970512
S664,631.8729999999999,7.885200000000009,83.21999999999998,2,9,6,2,7,9,0,0,0,0.19148936170212766,47,47,0.47368421052631576,0,0,0,5,0,2,-2.7592431385082783,3.9536683806919415,-0.3382955330332603,-1.6493858895434605,-0.5288933991839795,0.8588601614784666,-0.1710662670212324,0.3129273658385686,-0.8770634696223418,0.09596057594609461,-0.1819175345391409,0.3057078133987419,0.3373616794027988,-0.5013347986848535,-0.30767390254354116,0.13845430409985954,-0.47633018304013197,0.1971174530215496,0.30148516910952045,0.7072101681410328,0.10154006309481148,-0.31355555847985317,-0.7333868999679544,-0.17876782753064252,-0.03866003206161342,0.03710058703499969,0.3323208930330502,0.36269871352799304,-0.27774465595897,-0.016486544498431684,-0.1076850081159802,0.36713627209551664
S665,671.853,8.951600000000003,83.21999999999998,2,9,8,4,9,9,0,0,0,0.17647058823529413,51,51,0.23809523809523808,0,0,0,5,0,2,-2.454782201942492,4.386764121698191,0.21347685205258604,-0.8202258902344841,-1.538008174907118,1.2299422436462886,-0.13836926595171262,0.6012207533495839,0.21179402993745683,0.29618550125393994,-0.6783109199983036,0.24063022016461605,-0.01812796369484241,-0.8333835726487513,0.2883028603444051,0.9240721770055461,-0.5308867075932646,0.5569427603112754,0.7491047766912704,0.5319876900241785,-0.10123317510079335,-0.688922598046558,-0.12565131852987668,-0.2415111205858347,-0.5750816842127822,0.2716001025044532,0.15704329262639977,-0.0985334288372536,0.19656813888233512,-0.1107035275921985,-0.5571102842620218,0.36449764028871673
S666,505.58500000000015,6.971000000000007,76.74,2,7,6,4,7,7,0,0,0,0.1794871794871795,39,39,0.0,0,0,0,3,0,0,-2.0670418860099895,2.3938814220365616,-0.2502249707894182,-0.06123845174580749,-1.6378304898550444,2.1096340144100836,-0.18570084795149921,0.6027082290142367,0.8405720471608312,0.8907310030436101,-0.7202515101543708,1.394735489809575,-0.37260695143898404,0.15430507435331986,0.4562826108791558,0.28163170503762974,-0.22549114434944284,0.6603820731777216,0.004788008158644036,0.14929956542777184,-0.2133622003679295,-0.63212843636548,0.6077857313303457,-0.26621057326406555,-0.5851853545418794,-0.3479692378479408,0.2779413353734866,-0.33247870828830484,0.42232060860716536,-0.020417737252664714,-0.4615678154140973,0.5884367965860284
