name,SMILES,canonical_SMILES,core_type,fosc,DEST_eV,DEST_raw_eV,MW,source,method,is_INVEST
O23_BALNIN02,[NH3+]CCC(=O)[O-],[NH3+]CCC(=O)[O-],literature,,0.04740000000000055,0.04740000000000055,89.094,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BAGSAD,CON=C(C(=O)[O-])C1=CSC(=[NH+]1)N,CON=C(C(=O)[O-])c1csc(N)[nH+]1,literature,,0.21850000199999986,0.21850000199999986,201.20699999999997,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BAFFAQ,N=S(c1ccccc1)c1ccc(cc1)S(=N)c1ccccc1,N=S(c1ccccc1)c1ccc(S(=N)c2ccccc2)cc1,literature,,0.29010000199999997,0.29010000199999997,324.47400000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BADDES,CCN(CC)C(=S)N=C(Nc1ccccc1C(C)=NNC(=S)NC)c1ccccc1,CCN(CC)C(=S)N=C(Nc1ccccc1C(C)=NNC(=S)NC)c1ccccc1,literature,,0.23490000099999975,0.23490000099999975,440.6420000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BACTIL,S=P(c1ccccc1)(c1ccccc1)C1=CC2=P([P-][P+](c3ccccc3)(c3ccccc3)C2=C1)(c1ccccc1)c1ccccc1,S=P(C1=CC2=P(c3ccccc3)(c3ccccc3)[P-][P+](c3ccccc3)(c3ccccc3)C2=C1)(c1ccccc1)c1ccccc1,literature,,0.27950000100000016,0.27950000100000016,680.6700000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BACTAD,c1ccc(cc1)P(c1ccccc1)C1=CC2=P([P-][P+](c3ccccc3)(c3ccccc3)C2=C1)(c1ccccc1)c1ccccc1,C1=C(P(c2ccccc2)c2ccccc2)C=C2C1=P(c1ccccc1)(c1ccccc1)[P-][P+]2(c1ccccc1)c1ccccc1,literature,,0.25620000099999984,0.25620000099999984,648.6030000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BACCUD,COc1ccc(NC(C(=C(F)C(C(F)(F)F)C(F)(F)F)C(F)=C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,COc1ccc(NC(C(C(F)=C(C(F)(F)F)C(F)(F)F)=C(F)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,literature,,0.13350000000000017,0.13350000000000017,647.2470000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BABFOD,O=C(Nc1ccccc1N=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,O=C(Nc1ccccc1N=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,literature,,0.13390000000000013,0.13390000000000013,591.695,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AZUHAG,Cc1cc(C)c(c(C)c1)[P+](C)(CC[B-](I)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1c(C)cc(C)cc1C,Cc1cc(C)c([P+](C)(CC[B-](I)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1,literature,,0.2604000019999999,0.2604000019999999,784.265,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AZASER10,[NH3+]C(COC(=O)C=[N+]=[N-])C(=O)[O-],[N-]=[N+]=CC(=O)OCC([NH3+])C(=O)[O-],literature,,0.2542000019999997,0.2542000019999997,173.12799999999996,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AXAMAO,Oc1ccc[nH+]c1C(=O)[O-],O=C([O-])c1[nH+]cccc1O,literature,,0.28030000200000016,0.28030000200000016,139.10999999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AWUBID,Cc1cc(C)nc(NC(=S)NC(=O)c2ccccc2)n1,Cc1cc(C)nc(NC(=S)NC(=O)c2ccccc2)n1,literature,,0.26310000099999975,0.26310000099999975,286.36,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AWIVUX,CSC1=C(SC)SC(S1)=C1SC2=C(S1)SC(S2)=C1[Se]C2=C([Se]CC[Se]2)[Se]1,CSC1=C(SC)SC(=C2SC3=C(S2)SC(=C2[Se]C4=C([Se]CC[Se]4)[Se]2)S3)S1,literature,,0.19370000099999984,0.19370000099999984,750.61,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AWIVOR,C[Se]C1=C([Se]C)[Se]C([Se]1)=C1SC2=C(SC(S2)=C2SC3=C(SCCS3)S2)S1,C[Se]C1=C([Se]C)[Se]C(=C2SC3=C(SC(=C4SC5=C(SCCS5)S4)S3)S2)[Se]1,literature,,0.20910000099999992,0.20910000099999992,750.6099999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AWIKUN,CCOC(=O)CC(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCOC(=O)CC(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,literature,,0.12000000100000019,0.12000000100000019,434.4720000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_AVUFUS,C[Si]1(C)C[Si](C)(C)C2=C1C(=O)C1=C(C2=O)[Si](C)(C)C[Si]1(C)C,C[Si]1(C)C[Si](C)(C)C2=C1C(=O)C1=C(C2=O)[Si](C)(C)C[Si]1(C)C,literature,,0.2810000020000001,0.2810000020000001,364.7420000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BETJER,CC([NH2+]Cc1ccc(cc1)C(O)=O)C(=O)[O-],CC([NH2+]Cc1ccc(C(=O)O)cc1)C(=O)[O-],literature,,0.1468000009999999,0.1468000009999999,223.22799999999995,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BETDIQ,[Se]=P(c1ccccc1)(c1ccccc1)C1=NC=CN1c1ccccn1,[Se]=P(c1ccccc1)(c1ccccc1)c1nccn1-c1ccccn1,literature,,0.24240000100000003,0.24240000100000003,408.3030000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BERGEK,O=C1C(C(=O)C1=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,O=c1c(=C(c2ccccc2)c2ccccc2)c(=O)c1=C(c1ccccc1)c1ccccc1,literature,,0.23480000200000006,0.23480000200000006,412.4880000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEQXED,COc1c(OC)c(c(OC)c2ccccc12)C1=C(C(=O)c2ccccc2C1=O)c1c(OC)c(OC)c2ccccc2c1OC,COc1c(C2=C(c3c(OC)c(OC)c4ccccc4c3OC)C(=O)c3ccccc3C2=O)c(OC)c2ccccc2c1OC,literature,,0.237300002,0.237300002,590.6280000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEJMIO,Cc1cc(C)c(N2C(=O)C(=O)N(C2=[Se])c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(N2C(=O)C(=O)N(c3c(C)cc(C)cc3C)C2=[Se])c(C)c1,literature,,0.22430000100000003,0.22430000100000003,413.37900000000025,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEJMIM,O=C1c2ccccc2C(=O)C21N(CCN2c1ccccc1)c1ccccc1,O=C1c2ccccc2C(=O)C12N(c1ccccc1)CCN2c1ccccc1,literature,,0.26720000099999996,0.26720000099999996,354.409,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEHSOZ,CC1=CN=C(S1)N(N1C(=O)c2ccccc2C1=O)C1=NC=C(C)S1,Cc1cnc(N(c2ncc(C)s2)N2C(=O)c3ccccc3C2=O)s1,literature,,0.11799999999999988,0.11799999999999988,356.43200000000013,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BDTOLE14,S1C=CSC1=C1SC=CS1,C1=CSC(=C2SC=CS2)S1,literature,,1.375720227,0.27640000200000037,204.366,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BBTHLD,Brc1ccc(cc1)C(=O)N1CCSC1=S,O=C(c1ccc(Br)cc1)N1CCSC1=S,literature,,0.267600002,0.267600002,302.21799999999996,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BAZFLU,Brc1ccc2c3ccccc3C(=[N+]=[N-])c2c1,[N-]=[N+]=C1c2ccccc2-c2ccc(Br)cc21,literature,,0.247400002,0.247400002,271.117,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BASQIX,Cc1ccccc1NCc1ccccc1B(O)O,Cc1ccccc1NCc1ccccc1B(O)O,literature,,0.26990000099999945,0.26990000099999945,241.09900000000005,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BARNAL,CN1C=CN(C1=S)[B-]1(N2C=CN(C)C2=S)C(Sc2[n+](C)ccn12)=Nc1c(C)cccc1C,Cc1cccc(C)c1N=C1Sc2n(cc[n+]2C)[B-]1(n1ccn(C)c1=S)n1ccn(C)c1=S,literature,,0.2035000010000001,0.2035000010000001,481.4850000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BARCEF,Fc1ccc2c3cccc[n+]3[B-](c3ccc(cc3)N(c3ccccc3)c3ccccc3)(c3ccc(cc3)N(c3ccccc3)c3ccccc3)c2c1,Fc1ccc2c(c1)[B-](c1ccc(N(c3ccccc3)c3ccccc3)cc1)(c1ccc(N(c3ccccc3)c3ccccc3)cc1)[n+]1ccccc1-2,literature,,0.20570000099999985,0.20570000099999985,671.6280000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BAQBUS,CCOC(=O)C(C(c1ccccc1)[C-]1C(=O)OC(C)(C)OC1=O)N1C=[N+](Cc2ccccc2)c2ccccc12,CCOC(=O)C(C(c1ccccc1)[C-]1C(=O)OC(C)(C)OC1=O)n1c[n+](Cc2ccccc2)c2ccccc21,literature,,0.08170000099999974,0.08170000099999974,526.5890000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BAQBEA01,N(C1=NC2=S(S1)SC(=N2)c1ccccc1)c1ccccc1,c1ccc(NC2=NC3=S(S2)SC(c2ccccc2)=N3)cc1,literature,,0.23620000099999983,0.23620000099999983,329.4750000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BANREN,CC(C)C1=C(O)C(=O)C2=C(C1=O)C1(Oc3c(O1)c1c(c(O)c3C(C)C)C(=O)C(=C3C(C)(C)CCCC13C)O)C(=O)C1C(C)(C)CCCC21C,CC(C)C1=C(O)C(=O)C2=C(C1=O)C1(Oc3c(c4c(c(O)c3C(C)C)C(=O)C(O)=C3C(C)(C)CCCC34C)O1)C(=O)C1C(C)(C)CCCC21C,literature,,0.26490000199999963,0.26490000199999963,672.815,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIWQOQ,O=C(NC(=[Se])Nc1ccccc1NC(=[Se])NC(=O)C1=CC=CO1)C1=CC=CO1,O=C(NC(=[Se])Nc1ccccc1NC(=[Se])NC(=O)c1ccco1)c1ccco1,literature,,0.218400001,0.218400001,508.2540000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIWNUT,O=C(NC(=[Se])Nc1ccccc1NC(=[Se])NC(=O)C1=CC=CS1)C1=CC=CS1,O=C(NC(=[Se])Nc1ccccc1NC(=[Se])NC(=O)c1cccs1)c1cccs1,literature,,0.2829000020000003,0.2829000020000003,540.3900000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIRKIW,S1C(Sc2ccccc12)=C1Sc2ccccc2S1,c1ccc2c(c1)SC(=C1Sc3ccccc3S1)S2,literature,,1.28373222,0.22330000100000014,304.48600000000005,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BIKPOA10,O=C(N1CCSC1=S)c1ccccc1,O=C(c1ccccc1)N1CCSC1=S,literature,,0.28350000200000025,0.28350000200000025,223.32200000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIKBIJ,Cc1cc(C)c(N2[C]N(Cc3ccccn3)C=C2)c(C)c1,Cc1cc(C)c(N2[C]N(Cc3ccccn3)C=C2)c(C)c1,literature,,0.2067000010000002,0.2067000010000002,277.37100000000004,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIHSAN,O=C1C=CC(=O)N1c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)N1C(=O)C=CC1=O,O=C1C=CC(=O)N1c1ccc(N(c2ccccc2)c2ccc(N3C(=O)C=CC3=O)cc2)cc1,literature,,0.2988000020000001,0.2988000020000001,435.4390000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIHJIM,O=C(NCc1ccccc1)C1=C(SC(S1)=C1SC2=C(SCCS2)S1)C(=O)NCc1ccccc1,O=C(NCc1ccccc1)C1=C(C(=O)NCc2ccccc2)SC(=C2SC3=C(SCCS3)S2)S1,literature,,0.24780000199999996,0.24780000199999996,560.8380000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIGBAU,CSC1=C2SCCCN(C)CCCN(C)CCCSC3=C(SC)SC(=C(S1)S2)S3,CSC1=C2SCCCN(C)CCCN(C)CCCSC3=C(SC)SC(=C(S1)S2)S3,literature,,0.2607000020000001,0.2607000020000001,542.9990000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIDZUK,CC1(C)OC(=O)C(=C([O-])O1)S[P+](c1ccccc1)(c1ccccc1)c1ccccc1,CC1(C)OC(=O)C(S[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C([O-])O1,literature,,0.2184000020000001,0.2184000020000001,436.4690000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BICQIQ,CC(C)(C(=O)c1ccc(cc1)N1c2ccccc2Oc2ccccc12)C(=O)c1ccc(cc1)N1c2ccccc2Oc2ccccc12,CC(C)(C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,literature,,0.12340000099999981,0.12340000099999981,614.7010000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIBPOT,CCCCSC1=C(SCCCC)SC(S1)=C1Sc2c(S1)c(nnc2c1ccccc1)c1ccccc1,CCCCSC1=C(SCCCC)SC(=C2Sc3c(-c4ccccc4)nnc(-c4ccccc4)c3S2)S1,literature,,0.2216000010000001,0.2216000010000001,584.9480000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIBFEX,[NH3+]CCOP(=O)([O-])OCC(O)COC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[NH3+],literature,,0.006399999999999739,0.006399999999999739,453.5570000000006,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEYJUM,c1ccc(cc1)[P+]([C-2][P+](c1ccccc1)(c1ccccc1)c1ccccn1)(c1ccccc1)c1ccccc1,[C-2]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)[P+](c1ccccc1)(c1ccccc1)c1ccccn1,literature,,0.1724000010000002,0.1724000010000002,537.5830000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEXZAI,ClCC12CCC(=CCN3C(=O)c4ccc(Br)cc4C3=O)C1(c1ccccc1)c1ccccc1N2,O=C1c2ccc(Br)cc2C(=O)N1CC=C1CCC2(CCl)Nc3ccccc3C12c1ccccc1,literature,,0.06430000000000025,0.06430000000000025,533.8530000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BEXFOC,CC1(C)c2ccccc2N(c2ccccc12)c1c(F)c(C#N)c2Oc3ccc4ccccc4c3c3c(Oc2c1C#N)ccc1ccccc31,CC1(C)c2ccccc2N(c2c(F)c(C#N)c3oc4ccc5ccccc5c4c4c(ccc5ccccc54)oc3c2C#N)c2ccccc21,literature,,0.09160000100000021,0.09160000100000021,635.6980000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BONZEM,CC1(C)c2ccccc2N(c2ccc(cc2)S(=O)(=O)c2ccccc2)c2ccccc12,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccccc3)cc2)c2ccccc21,literature,,0.021399999999999864,0.021399999999999864,425.5530000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BONJIY,Cc1ccc2SC(Sc2c1)=C1Sc2ccc(C)cc2S1,Cc1ccc2c(c1)SC(=C1Sc3ccc(C)cc3S1)S2,literature,,1.161939377,0.2006000010000002,332.5400000000001,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BONGAO,C[N+](C)(O)CC(=O)[O-],C[N+](C)(O)CC(=O)[O-],literature,,0.20550000099999988,0.20550000099999988,119.11999999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOLGOZ,O=C([O-])CC[NH2+]Cc1ccccc1,O=C([O-])CC[NH2+]Cc1ccccc1,literature,,0.019099999999999895,0.019099999999999895,179.21900000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOJXAC,CC(C)c1cccc(C(C)C)c1N1C(=[B-](Cl)C2=[N+](C)C(=C(C)N2C)C)C(C)(C)CC1(C)C,Cc1c(C)[n+](C)c([B-](Cl)=C2N(c3c(C(C)C)cccc3C(C)C)C(C)(C)CC2(C)C)n1C,literature,,0.1953000010000001,0.1953000010000001,455.9270000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOJWIH,CN1C=C[N+]2=C1C(O)(C(C2)C(=O)[O-])C(F)(F)F,Cn1cc[n+]2c1C(O)(C(F)(F)F)C(C(=O)[O-])C2,literature,,0.038000000000000256,0.038000000000000256,250.17599999999993,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOJBOU,Fc1ccc(cc1)N1[P+](c2ccccc2)(c2ccccc2)[B-](Br)(Br)[B-](Br)(Br)[P+]1(c1ccccc1)c1ccccc1,Fc1ccc(N2[P+](c3ccccc3)(c3ccccc3)[B-](Br)(Br)[B-](Br)(Br)[P+]2(c2ccccc2)c2ccccc2)cc1,literature,,0.2862000020000002,0.2862000020000002,820.715,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOHHUD,S1C(SC(=C1c1ccncc1)c1ccncc1)=C1SC(=C(S1)c1ccncc1)c1ccncc1,c1cc(C2=C(c3ccncc3)SC(=C3SC(c4ccncc4)=C(c4ccncc4)S3)S2)ccn1,literature,,0.265700002,0.265700002,512.7100000000003,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOHBUV,C[Si](C)(Cl)N1C(=S)C(=S)N([Si](C)(C)Cl)[Si]1(C)C,C[Si](C)(Cl)N1C(=S)C(=S)N([Si](C)(C)Cl)[Si]1(C)C,literature,,0.26300000200000007,0.26300000200000007,361.5440000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOCNEN,COC(=O)C(=O)[C-]([N+]1=C(NC(C)(C)C1(C)C)c1ccccc1)C(=O)OC,COC(=O)C(=O)[C-](C(=O)OC)[N+]1=C(c2ccccc2)NC(C)(C)C1(C)C,literature,,0.22610000100000027,0.22610000100000027,360.4100000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOBKAG,CN1C(=C(C)N(C)C1=[SiH][Si](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C,CC1=C(C)N(C)C(=[SiH][Si](C(C)(C)C)(C(C)(C)C)C(C)(C)C)N1C,literature,,0.1899000019999999,0.1899000019999999,352.71500000000015,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOBBEB,CC1CCCC2(C1)NC(=S)NC2=S,CC1CCCC2(C1)NC(=S)NC2=S,literature,,0.2920000009999999,0.2920000009999999,214.359,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOAZME,O=C(c1ccccc1)C(=[N+]=[N-])c1ccccc1,[N-]=[N+]=C(C(=O)c1ccccc1)c1ccccc1,literature,,0.2604000019999999,0.2604000019999999,222.24699999999999,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIZKUR,COCCOCOCC1(COCOCCOC)CSC2=C(SC1)SC(S2)=C1SC2=C(SCCS2)S1,COCCOCOCC1(COCOCCOC)CSC2=C(SC1)SC(=C1SC3=C(SCCS3)S1)S2,literature,,0.2506000020000001,0.2506000020000001,635.0010000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BIXNON,OC(=O)C=C([n+]1ccc(Cc2ccccc2)cc1)C(=O)[O-],O=C(O)C=C(C(=O)[O-])[n+]1ccc(Cc2ccccc2)cc1,literature,,0.2072000009999999,0.2072000009999999,283.2830000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOVMAA,[Se]1C([Se]c2ccccc12)=C1[Se]c2ccccc2[Se]1,c1ccc2c(c1)[Se]C(=C1[Se]c3ccccc3[Se]1)[Se]2,literature,,0.8369501509999999,0.22580000099999964,492.05800000000005,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BOTSAF,O=C1SC2=C(S1)SC(S2)=C1SC2=C(SC=CS2)S1,O=c1sc2c(s1)SC(=C1SC3=C(SC=CS3)S1)S2,literature,,1.4002598789999996,0.2203000020000001,382.65000000000003,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BOTRUY,O=C1SC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,O=c1sc2c(s1)SC(=C1SC3=C(SCCS3)S1)S2,literature,,1.3998006579999998,0.20680000200000004,384.6660000000001,Omar2023_JACS,"CASSCF(8,8)/6-31G*",False
O23_BOTMIJ,CN1c2ccccc2C2=C1C1(C(CC2c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,Cn1c2c(c3ccccc31)C(c1ccccc1)CC(c1ccc(Cl)cc1)C21C(=O)c2ccccc2C1=O,literature,,0.29140000200000005,0.29140000200000005,502.01300000000026,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BORFEW,S(c1ccncc1)C1=C(Sc2ccncc2)SC(S1)=C1SC(=C(Sc2ccncc2)S1)Sc1ccncc1,c1cc(SC2=C(Sc3ccncc3)SC(=C3SC(Sc4ccncc4)=C(Sc4ccncc4)S3)S2)ccn1,literature,,0.251000001,0.251000001,640.9780000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOQLAX,CC(C)c1cccc(C(C)C)c1N1C=C[N+](=C1C(=O)O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1c(cccc1C(C)C)C(C)C,CC(C)c1cccc(C(C)C)c1-n1cc[n+](-c2c(C(C)C)cccc2C(C)C)c1C(=O)O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,literature,,0.271800002,0.271800002,944.5880000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGUK,O=C(OCC1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1)C1=CC=CS1,O=C(OCC1CSC2=C(SC(=C3SC4=C(SCCS4)S3)S2)S1)c1cccs1,literature,,0.23130000200000023,0.23130000200000023,524.8730000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGUJ,NC(=[Se])c1ccc(Br)cc1,NC(=[Se])c1ccc(Br)cc1,literature,,0.2538000020000002,0.2538000020000002,262.996,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGOD,NC(=[Se])c1ccc(Cl)cc1,NC(=[Se])c1ccc(Cl)cc1,literature,,0.24400000199999994,0.24400000199999994,218.54500000000002,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGIX,COc1ccc(cc1OC)C(N)=[Se],COc1ccc(C(N)=[Se])cc1OC,literature,,0.2717000020000002,0.2717000020000002,244.152,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGET,COc1cccc(C(N)=[Se])c1OC,COc1cccc(C(N)=[Se])c1OC,literature,,0.255000001,0.255000001,244.15199999999996,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPGAP,NC(=[Se])c1ccc(cc1)C#N,N#Cc1ccc(C(N)=[Se])cc1,literature,,0.22890000099999996,0.22890000099999996,209.11,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPFUI,COc1ccccc1C(N)=[Se],COc1ccccc1C(N)=[Se],literature,,0.27220000099999986,0.27220000099999986,214.12599999999998,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPFOC,NC(=[Se])c1ccc(F)cc1,NC(=[Se])c1ccc(F)cc1,literature,,0.2660000010000001,0.2660000010000001,202.09,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPFIW,COc1ccc(cc1)C(N)=[Se],COc1ccc(C(N)=[Se])cc1,literature,,0.2709000010000002,0.2709000010000002,214.12599999999998,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BOPFES,Cc1ccc(cc1)C(N)=[Se],Cc1ccc(C(N)=[Se])cc1,literature,,0.246600001,0.246600001,198.127,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BZHTSC,O=C(NC(=S)N(N=Cc1ccccc1)c1ccccc1)c1ccccc1,O=C(NC(=S)N(N=Cc1ccccc1)c1ccccc1)c1ccccc1,literature,,0.24800000199999994,0.24800000199999994,359.4540000000001,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BYMBPY,CCCC[P+](CCCC)(CCCC)C(c1ccc(Cl)cc1)[C-](C#N)C#N,CCCC[P+](CCCC)(CCCC)C(c1ccc(Cl)cc1)[C-](C#N)C#N,literature,,0.08860000099999965,0.08860000099999965,390.939,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BUXTIA,COCOc1c(cc(cc1C(C)(C)C)C1=C(SC(S1)=C1SC=CS1)c1cc(c(OCOC)c(c1)C(C)(C)C)C(C)(C)C)C(C)(C)C,COCOc1c(C(C)(C)C)cc(C2=C(c3cc(C(C)(C)C)c(OCOC)c(C(C)(C)C)c3)SC(=C3SC=CS3)S2)cc1C(C)(C)C,literature,,0.22650000099999978,0.22650000099999978,701.0979999999998,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BUXMIR,COC(=O)C1C(C(=O)N(C2CCCCC2)C1=O)C1(C(=O)OC)C(=O)N(C2CCCCC2)C(=O)C1=P(c1ccccc1)(c1ccccc1)c1ccccc1,COC(=O)C1C(=O)N(C2CCCCC2)C(=O)C1C1(C(=O)OC)C(=O)N(C2CCCCC2)C(=O)C1=P(c1ccccc1)(c1ccccc1)c1ccccc1,literature,,0.1406000009999997,0.1406000009999997,736.8020000000004,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
O23_BUVREP,CN(C)c1cc2CCC3=CC(=O)C(=CC3=O)CCc1cc2N(C)C,CN(C)c1cc2c(N(C)C)cc1CCC1=CC(=O)C(=CC1=O)CC2,literature,,0.21770000199999995,0.21770000199999995,324.42400000000004,Omar2023_JACS,TDDFT/M06-2X/def2-TZVP,False
